node_id,lower_word,normal_case,entity_type,degree
9810,automatic classification,automatic classification,0,2
9811,medical imaging,medical imaging,0,1
9812,autonomous navigation,autonomous navigation,0,2
9813,geographical information systems,geographical information systems,0,1
9814,environmental protection,environmental protection,0,1
9815,visual perception,visual perception,0,1
9816,inter - symbol interference isi,inter - symbol interference ISI,0,1
9817,pattern recognition,pattern recognition,0,22
9818,data mining,data mining,0,15
9819,data acquisition,data acquisition,0,1
9820,automatic classification of power quality,automatic classification of power quality,0,1
9821,scientific discovery,Scientific Discovery,0,1
9822,laboratory astrophysics,Laboratory Astrophysics,0,1
9823,creative commons attribution license,Creative Commons Attribution License,0,2
9824,mathematics and information sciences,Mathematics and Information Sciences,0,1
9825,hiv - related tuberculosis,HIV - related tuberculosis,0,1
9826,decision support system dss,Decision Support System DSS,0,1
9827,one - class classification,one - class classification,0,1
9828,multi - round clustering,multi - round clustering,0,1
9829,multi - hop,multi - hop,0,1
9830,data interchange,data interchange,0,1
9831,data integration,data integration,0,2
9832,economic policy - making,economic policy - making,0,1
9833,biological systems,biological systems,0,1
9834,optical,Optical,0,2
9835,wired wireless internetworks,Wired Wireless internetworks,0,1
9836,cross - browser compatibility,cross - browser compatibility,0,1
9837,cross - browser incompatibilities,Cross - browser incompatibilities,0,1
9838,text - to - speech tts synthesis,Text - To - Speech TTS synthesis,0,1
9839,cross - lingual voice transformation,cross - lingual voice transformation,0,1
9840,clothing,clothing,0,1
9841,video - based person re - identification,video - based person re - identification,0,1
9842,re - identification,re - identification,0,1
9843,video,video,0,2
9844,video - based re - identification,video - based re - identification,0,1
9845,video - based,video - based,0,1
9846,pattern recognition society,Pattern Recognition Society,0,2
9847,leap motion,Leap Motion,0,1
9848,machine vision,Machine vision,0,2
9849,gesture recognition,gesture recognition,0,1
9850,motion capture,motion capture,0,1
9851,sentiment classification,sentiment classification,0,1
9852,domain,domain,0,1
9853,supervised learning,supervised learning,0,2
9854,manual classification,manual classification,0,1
9855,information extraction,information extraction,0,2
9856,multi - scale computations,multi - scale computations,0,1
9857,urolith formation,Urolith formation,0,1
9858,depth recovery,depth recovery,0,1
9859,large - scale interconnection networks,large - scale interconnection networks,0,1
9860,multicategory classification,multicategory classification,0,1
9861,electromyography,Electromyography,0,2
9862,text matching,Text matching,0,1
9863,medical classification systems,medical classification systems,0,1
9864,air pollution,Air pollution,0,1
9865,texture classification,texture classification,0,3
9866,brain segmentation,brain segmentation,0,1
9867,magnetic resonance imaging,magnetic resonance imaging,0,2
9868,speech,speech,0,1
9869,speech - to - speech translation,speech - to - speech translation,0,1
9870,speech decoding,speech decoding,0,1
9871,language processing,language processing,0,1
9872,multi - lingual,multi - lingual,0,1
9873,spontaneous speech translation,spontaneous speech translation,0,1
9874,map - based navigation,Map - based navigation,0,1
9875,artificial immune ais,Artificial Immune AIS,0,1
9876,deep learning,deep learning,0,3
9877,information retrieval system irs,information retrieval system IRS,0,1
9878,water - resources planning and management,water - resources planning and management,0,1
9879,geographic information systems,geographic information systems,0,1
9880,information systems security risk management,information systems security risk management,0,1
9881,computer science and engineering,Computer Science and Engineering,0,1
9882,artificial intelligence,Artificial Intelligence,0,13
9883,electronic design automation,Electronic Design Automation,0,1
9884,boolean optimization,Boolean Optimization,0,1
9885,managed care contracting,managed care contracting,0,1
9886,cancer classification,cancer classification,0,1
9887,end - to - end data mining,end - to - end data mining,0,1
9888,field extraction,field extraction,0,1
9889,soft computing,Soft Computing,0,1
9890,semantic,Semantic,0,2
9891,web intelligence,Web intelligence,0,1
9892,engineer - computer interaction eci,Engineer - Computer Interaction ECI,0,1
9893,engineering design analysis and manufacturing,Engineering Design Analysis and Manufacturing,0,1
9894,information,information,0,1
9895,clinical workstation,Clinical Workstation,0,1
9896,albert information systems laboratory,Albert Information Systems Laboratory,0,1
9897,process mining,process mining,0,1
9898,end - to - end windows mining,end - to - end windows mining,0,1
9899,multi - join query optimization,multi - join query optimization,0,1
9900,data representation,data representation,0,1
9901,substance identification,substance identification,0,1
9902,event - event association,event - event association,0,1
9903,event classification,event classification,0,1
9904,object - based search,object - based search,0,1
9905,content - based indexing,content - based indexing,0,1
9906,multi - carrier,multi - carrier,0,2
9907,inductive logic programming,Inductive logic programming,0,1
9908,group,group,0,1
9909,content based motion analysis,content based motion analysis,0,1
9910,chronic obstructive pulmonary,Chronic obstructive pulmonary,0,1
9911,fuzzy dynamic systems,fuzzy dynamic systems,0,1
9912,natural language - based interaction,natural language - based interaction,0,1
9913,sensor information systems,Sensor Information Systems,0,2
9914,wireless sensor network wsn,Wireless Sensor Network WSN,0,1
9915,power - gathering,Power - Gathering,0,1
9916,fuzzy rule base extraction,fuzzy rule base extraction,0,1
9917,configuration management,configuration management,0,1
9918,random agent death,random agent death,0,1
9919,drosophila differentiation,Drosophila differentiation,0,1
9920,bio - xml databases,Bio - XML databases,0,1
9921,decision support systems dss,Decision Support Systems DSS,0,1
9922,e - commerce domain,e - commerce domain,0,1
9923,knowledge transfer,knowledge transfer,0,1
9924,knowledge management,Knowledge management,0,2
9925,fuzzy clustering,fuzzy clustering,0,1
9926,evolutionary computation,evolutionary computation,0,5
9927,aircraft maintenance,aircraft maintenance,0,1
9928,global positioning systemgps,Global Positioning SystemGPS,0,1
9929,road inferencing,road inferencing,0,1
9930,image segmentation,image segmentation,0,2
9931,cross - modal transfer,cross - modal transfer,0,1
9932,geographical information system gis,Geographical Information System GIS,0,1
9933,d web surfing,D Web surfing,0,1
9934,statistical machine translation,Statistical Machine Translation,0,1
9935,computer chemistry,Computer Chemistry,0,1
9936,stereo matching,stereo matching,0,1
9937,privacy protection,privacy protection,0,1
9938,information integration,information integration,0,2
9939,computing similarity,computing similarity,0,1
9940,statistics gathering,statistics gathering,0,1
9941,similarity computations,similarity computations,0,1
9942,term extraction,term extraction,0,1
9943,named entity recognition,Named Entity Recognition,0,1
9944,question answering,question answering,0,3
9945,named entity recognizer ner,Named Entity Recognizer NER,0,1
9946,brain,brain,0,1
9947,e - science,e - science,0,1
9948,e - science environments,e - science environments,0,1
9949,e - science vl -,e - science VL -,0,1
9950,it entrepreneurial behavior,IT entrepreneurial behavior,0,1
9951,it information technology,IT Information Technology,0,1
9952,it,IT,0,2
9953,information systems is,Information Systems IS,0,3
9954,multiclass classification,multiclass classification,0,2
9955,cost - sensitive,cost - sensitive,0,1
9956,partof - speech tagging,partof - speech tagging,0,1
9957,discrete - time chaos system,discrete - time chaos system,0,1
9958,neural transmission,neural transmission,0,1
9959,ciphertext,ciphertext,0,2
9960,fast resource allocation,fast resource allocation,0,1
9961,evolutionary computation ec,Evolutionary Computation EC,0,1
9962,deploying,Deploying,0,1
9963,informationsangebots,Informationsangebots,0,1
9964,integratedcircuits,integratedcircuits,0,1
9965,supervised pattern recognition,Supervised pattern recognition,0,2
9966,food chemistry,food chemistry,0,1
9967,food analysis,food analysis,0,1
9968,medical image diagnosis,medical image diagnosis,0,1
9969,data,Data,0,1
9970,lung,lung,0,1
9971,automatic text classification,automatic text classification,0,1
9972,health information technology it,health information technology IT,0,1
9973,breast cancer,breast cancer,0,1
9974,diabetes identification,diabetes identification,0,1
9975,heart disease,heart disease,0,1
9976,knowledge discovery,knowledge discovery,0,4
9977,machine learning community,Machine Learning community,0,1
9978,machine system,Machine system,0,1
9979,logo detection,logo detection,0,1
9980,information and communication technology ict,Information and communication technology ICT,0,1
9981,pairwise,pairwise,0,1
9982,organizational behavior,organizational behavior,0,1
9983,unknown,unknown,0,1
9984,complex systems,Complex Systems,0,2
9985,text categorization,text categorization,0,2
9986,on - line fuel injection system,On - line fuel injection system,0,1
9987,keyword search,keyword search,0,1
9988,chest,chest,0,1
9989,camera calibration,camera calibration,0,1
9990,vision detection,vision detection,0,1
9991,topic spotting,topic spotting,0,1
9992,information quality frameworks,Information Quality Frameworks,0,1
9993,information quality,Information Quality,0,1
9994,reliability testing,Reliability Testing,0,1
9995,cultural heritage,cultural heritage,0,1
9996,retransmission diversity,retransmission diversity,0,1
9997,fast - food industry,fast - food industry,0,1
9998,fast - food restaurant,fast - food restaurant,0,1
9999,template matching,template matching,0,1
10000,plate recognition,plate recognition,0,1
10001,license,license,0,1
10002,medical information systems,medical information systems,0,1
10003,surgical scheduling,Surgical scheduling,0,1
10004,statistical pattern recognition,statistical pattern recognition,0,1
10005,cerebral mri,cerebral MRI,0,1
10006,office systems research association,Office Systems Research Association,0,1
10007,school of,School of,0,1
10008,office information systems,Office Information Systems,0,1
10009,computer science and information systems csis,Computer Science and Information Systems CSIS,0,1
10010,on - line handwriting recognition,on - line handwriting recognition,0,1
10011,private,private,0,1
10012,hand - written digit recognition,hand - written digit recognition,0,1
10013,end - to - end congestion control,end - to - end congestion control,0,1
10014,skeletal,skeletal,0,1
10015,bone age assessment baa,Bone age assessment BAA,0,1
10016,intersymbol interference,InterSymbol Interference,0,1
10017,multiple antenna,Multiple Antenna,0,1
10018,heat exchanger,heat exchanger,0,1
10019,credit,Credit,0,1
10020,spatial information science,spatial information science,0,1
10021,information technology it,information technology IT,0,2
10022,geophysics,geophysics,0,1
10023,international monitoring system ims,International Monitoring System IMS,0,1
10024,nuclear treaty verification,nuclear treaty verification,0,1
10025,text - to - speech tts,text - to - speech TTS,0,1
10026,it service management system,IT Service Management System,0,1
10027,it service system design,IT Service system Design,0,1
10028,speech recognition,speech recognition,0,3
10029,phone,phone,0,1
10030,factor analysis,Factor Analysis,0,1
10031,elastic,elastic,0,1
10032,health protection,health protection,0,1
10033,children health care and,children health care and,0,1
10034,labor right protection,labor right protection,0,1
10035,migrant women s rights protection,migrant women s rights protection,0,1
10036,image search,image search,0,1
10037,medical research integrated database information retrieval mridir,Medical Research Integrated Database Information Retrieval MRIDIR,0,1
10038,pharmaceutical discovery and development,pharmaceutical discovery and development,0,1
10039,medical diagnosis,medical diagnosis,0,1
10040,data compression,data compression,0,1
10041,sparse distributed memory,Sparse Distributed Memory,0,1
10042,resource extraction,resource extraction,0,1
10043,international financial reporting standards ifrs,International Financial Reporting Standards IFRS,0,1
10044,financial reporting,Financial Reporting,0,1
10045,accounting,Accounting,0,1
10046,cross - language information retrieval clir,cross - language information retrieval CLIR,0,2
10047,cardiae,cardiae,0,1
10048,strategic information systems,strategic information systems,0,1
10049,finance and economics,Finance and Economics,0,1
10050,fingerprint classification,fingerprint classification,0,3
10051,coevolutionary systems,coevolutionary systems,0,1
10052,nonlinear system identification,Nonlinear system identification,0,1
10053,regression,regression,0,1
10054,visual matching,visual matching,0,1
